node_id,label,level,cultural_group,domain,source_dataset,frequency
1094,european techniques with local aesthetics,3,goa,unknown,diwali,1
1095,coastal heritage,3,goa,unknown,diwali,1
1096,traditional garments,3,goa,unknown,diwali,1
1097,rich weaving traditions,3,goa,unknown,diwali,1
1098,ajrakh,3,gujarat,unknown,diwali,8
1099,block-printing,3,gujarat,unknown,diwali,1
1100,intricate geometric and floral,3,gujarat,unknown,diwali,1
1101,rich colors and symmetrical designs,3,gujarat,unknown,diwali,1
1102,kutch region,3,gujarat,unknown,diwali,1
1103,dangasia community,3,gujarat,unknown,diwali,1
1104,tangaliya weaving technique,3,gujarat,unknown,diwali,1
1105,creating patterns of raised dots,3,gujarat,unknown,diwali,1
1106,contrasting colored threads,3,gujarat,unknown,diwali,1
1107,tangaliya textiles,3,gujarat,unknown,diwali,1
1108,shawls and wraparound skirts,3,gujarat,unknown,diwali,1
1109,700 years,3,gujarat,unknown,diwali,1
1110,checks in red or green,3,gujarat,unknown,diwali,1
1111,black or dark steel grey,3,gujarat,unknown,diwali,1
1112,fringes on both sides,3,gujarat,unknown,diwali,1
1113,gongadi blankets,3,gujarat,unknown,diwali,7
1114,colorful threads,3,gujarat,unknown,diwali,1
1115,mirrors,3,gujarat,unknown,diwali,1
1116,beads,3,gujarat,unknown,diwali,1
1117,coarse cotton fabric,3,haryana,unknown,diwali,1
1118,"dupattas, shawls, headscarves",3,haryana,unknown,diwali,1
1119,intricate floral patterns,3,haryana,unknown,diwali,1
1120,bedcover or blanket,3,haryana,unknown,diwali,1
1121,geometric patterns,3,haryana,unknown,diwali,1
1122,dhurrie,2,haryana,unknown,diwali,15
1123,panja tool,3,haryana,unknown,diwali,1
1124,panipat region,3,haryana,unknown,diwali,1
1125,himachal pradesh,3,himachal pradesh,unknown,diwali,1
1126,wider patterns and decorations,3,himachal pradesh,unknown,diwali,1
1127,unique embroidery styles of himachal pradesh,3,himachal pradesh,unknown,diwali,1
1128,kinnaur district,3,himachal pradesh,unknown,diwali,1
1129,traditional kinnauri motifs,3,himachal pradesh,unknown,diwali,1
1130,women of himachal pradesh,3,himachal pradesh,unknown,diwali,1
1131,simple yet elegant patterns,3,himachal pradesh,unknown,diwali,1
1132,kharsawan-kuchai region,3,jharkhand,unknown,diwali,1
1133,unique texture,3,jharkhand,unknown,diwali,1
1134,natural sheen,3,jharkhand,unknown,diwali,1
1135,domestically and internationally,3,jharkhand,unknown,diwali,1
1136,bhagalpur region,3,jharkhand,unknown,diwali,1
1137,rich texture,3,jharkhand,unknown,diwali,1
1138,natural gold sheen,3,jharkhand,unknown,diwali,1
1139,jharkhand border area,3,jharkhand,unknown,diwali,1
1140,natural dyes,3,jharkhand,unknown,diwali,1
1141,tribal art and nature,3,jharkhand,unknown,diwali,1
1142,motifs,3,jharkhand,unknown,diwali,1
1143,"flowers, animals, geometric shapes",3,jharkhand,unknown,diwali,1
1144,dokra weaving tradition,3,jharkhand,unknown,diwali,1
1145,santhal community,3,jharkhand,unknown,diwali,1
1146,traditional patterns and motifs,3,jharkhand,unknown,diwali,1
1147,santhal tribe,3,jharkhand,unknown,diwali,1
1148,towel,3,jharkhand,unknown,diwali,1
1149,headscarf,3,jharkhand,unknown,diwali,1
1150,loincloth,3,jharkhand,unknown,diwali,1
1151,utilitarianism,3,jharkhand,unknown,diwali,1
1152,checked,3,jharkhand,unknown,diwali,1
1153,mysore,3,karnataka,unknown,diwali,1
1154,smooth texture,3,karnataka,unknown,diwali,1
1155,gold zari borders,3,karnataka,unknown,diwali,1
1156,purity of silk,3,karnataka,unknown,diwali,1
1157,minimalist design,3,karnataka,unknown,diwali,1
1158,karnataka,3,karnataka,unknown,diwali,1
1159,"gavanti, murgi, negi, menthi",3,karnataka,unknown,diwali,1
1160,"architecture, flora, fauna",3,karnataka,unknown,diwali,1
1161,"ilkal sarees, blouses",3,karnataka,unknown,diwali,1
1162,"guledgudda, bagalkot district",3,karnataka,unknown,diwali,1
1163,"elephants, peacocks, geometric shapes",3,karnataka,unknown,diwali,1
1164,blouse material,3,karnataka,unknown,diwali,1
1165,two-piece garment,3,kerala,unknown,diwali,1
1166,white color with golden border,3,kerala,unknown,diwali,1
1167,festivals like onam and vishu,3,kerala,unknown,diwali,1
1168,malayali brides,3,kerala,unknown,diwali,1
1169,two pieces,3,kerala,unknown,diwali,1
1170,white or cream base with golden border,3,kerala,unknown,diwali,1
1171,cultural importance,3,kerala,unknown,diwali,1
1172,traditional and contemporary designs,3,kerala,unknown,diwali,1
1173,region's rich history and cultural diversity,3,kerala,unknown,diwali,1
1174,unique blend of traditional and contemporary designs,3,kerala,unknown,diwali,1
1175,bhairavgarh,3,madhya pradesh,unknown,diwali,1
1176,wax-resist dyeing technique,3,madhya pradesh,unknown,diwali,1
1177,cultural tapestry of madhya pradesh,3,madhya pradesh,unknown,diwali,1
1178,floral and geometric designs,4,madhya pradesh,unknown,diwali,5
1179,mud-resist hand-block printing,3,madhya pradesh,unknown,diwali,1
1180,fabrics,3,madhya pradesh,unknown,diwali,1
1181,clay and resin mixture,3,madhya pradesh,unknown,diwali,1
1182,distinctive designs,3,madhya pradesh,unknown,diwali,1
1183,"paithan, aurangabad",3,maharashtra,unknown,diwali,1
1184,rich silk fabric,3,maharashtra,unknown,diwali,1
1185,intricate zari work,3,maharashtra,unknown,diwali,1
1186,elaborate pallu designs,3,maharashtra,unknown,diwali,1
1187,"motifs like peacocks, flowers, vines",3,maharashtra,unknown,diwali,1
1188,exquisite textile of maharashtra,3,maharashtra,unknown,diwali,1
1189,aurangabad,3,maharashtra,unknown,diwali,1
1190,silk and cotton,3,maharashtra,unknown,diwali,1
1191,intricate,3,maharashtra,unknown,diwali,1
1192,persian designs,3,maharashtra,unknown,diwali,1
1193,luxury items,3,maharashtra,unknown,diwali,1
1194,satin finish with bright stripes or patterns,3,maharashtra,unknown,diwali,1
1195,silk and cotton together,3,maharashtra,unknown,diwali,1
1196,comfortable cotton backing,3,maharashtra,unknown,diwali,1
1197,confluence of ganga and yamuna,3,maharashtra,unknown,diwali,1
1198,plain weaving,3,maharashtra,unknown,diwali,1
1199,dual-colored borders,3,maharashtra,unknown,diwali,1
1200,reversibly,3,maharashtra,unknown,diwali,1
1201,kolhapur,3,maharashtra,unknown,diwali,1
1202,cultural heritage of maharashtra,3,maharashtra,unknown,diwali,1
1203,unique weaving techniques,3,maharashtra,unknown,diwali,1
1204,distinctive red borders,3,maharashtra,unknown,diwali,1
1205,characteristic weaving technique,3,maharashtra,unknown,diwali,1
1206,weaving traditions in maharashtra,3,maharashtra,unknown,diwali,1
1207,lightweight texture,3,maharashtra,unknown,diwali,1
1208,glossy transparency,3,maharashtra,unknown,diwali,1
1209,intricate motifs,3,maharashtra,unknown,diwali,1
1210,traditional designs,3,maharashtra,unknown,diwali,1
1211,meitei women,3,manipur,unknown,diwali,1
1212,handwoven fabric,3,manipur,unknown,diwali,1
1213,moirang pheejin,3,manipur,unknown,diwali,1
1214,pakhangba serpent's teeth,3,manipur,unknown,diwali,1
1215,manipuri culture,3,manipur,unknown,diwali,1
1216,handwoven textile,3,manipur,unknown,diwali,1
1217,red and black on white,3,manipur,unknown,diwali,1
1218,muffler or stole,3,manipur,unknown,diwali,1
1219,meitei marriage,3,manipur,unknown,diwali,1
1220,black or red base,3,manipur,unknown,diwali,1
1221,"animals, celestial bodies, traditional symbols",3,manipur,unknown,diwali,1
1222,shawl,3,manipur,unknown,diwali,1
1223,warriors and chiefs,3,manipur,unknown,diwali,1
1224,craftswomen,3,manipur,unknown,diwali,1
1225,royalty,3,manipur,unknown,diwali,1
1226,marriage ceremonies,3,manipur,unknown,diwali,1
1227,fine white cotton,3,manipur,unknown,diwali,1
1228,transparent,3,manipur,unknown,diwali,1
1229,stitched fabric,3,manipur,unknown,diwali,1
1230,manipuri households,3,manipur,unknown,diwali,1
1231,white base with purple patterns,3,manipur,unknown,diwali,1
1232,male royalty and high rank individuals,3,manipur,unknown,diwali,1
1233,royalty and high rank individuals,3,manipur,unknown,diwali,1
1234,garo women,3,meghalaya,unknown,diwali,1
1235,raw cotton,3,meghalaya,unknown,diwali,1
1236,symmetrical designs,3,meghalaya,unknown,diwali,1
1237,wrap-around skirt,3,meghalaya,unknown,diwali,1
1238,garo attire,3,meghalaya,unknown,diwali,1
1239,meghalaya,3,meghalaya,unknown,diwali,1
1240,eri silk fabrics,3,meghalaya,unknown,diwali,1
1241,hand-spun cotton,3,meghalaya,unknown,diwali,1
1242,indigo and local leaves,3,meghalaya,unknown,diwali,1
1243,meghalaya residents,3,meghalaya,unknown,diwali,1
1244,above the bust,3,meghalaya,unknown,diwali,1
1245,single piece of material,3,meghalaya,unknown,diwali,1
1246,shoulder,3,meghalaya,unknown,diwali,1
1247,hand-woven fabrics,3,meghalaya,unknown,diwali,1
1248,ceremonial occasions,3,meghalaya,unknown,diwali,1
1249,khasi female dress,3,meghalaya,unknown,diwali,1
1250,puan,3,mizoram,unknown,diwali,1
1251,festive_occasions,3,mizoram,unknown,diwali,1
1252,elaborate_designs,3,mizoram,unknown,diwali,1
1253,craftsmanship,5,mizoram,unknown,diwali,4
1254,"black, red, and white stripes",3,mizoram,unknown,diwali,1
1255,important ceremonies and rituals,3,mizoram,unknown,diwali,1
1256,mizo,3,mizoram,unknown,diwali,1
1257,cultural ceremonies,3,mizoram,unknown,diwali,1
1258,rich heritage of hmar community,3,mizoram,unknown,diwali,1
1259,loin loom weaving,3,nagaland,unknown,diwali,1
1260,artisan,3,nagaland,unknown,diwali,1
1261,narrow strips of fabric,3,nagaland,unknown,diwali,1
1262,strips,3,nagaland,unknown,diwali,1
1263,larger textiles,3,nagaland,unknown,diwali,1
1264,tribal patterns and colors,3,nagaland,unknown,diwali,1
1265,simple backstrap loom,3,nagaland,unknown,diwali,1
1266,angami naga tribe,3,nagaland,unknown,diwali,1
1267,animal motifs,3,nagaland,unknown,diwali,1
1268,valor and prosperity,3,nagaland,unknown,diwali,1
1269,ao naga men,3,nagaland,unknown,diwali,1
1270,cowrie shells,3,nagaland,unknown,diwali,1
1271,ao naga traditional attire,3,nagaland,unknown,diwali,1
1272,berhampur,3,odisha,unknown,diwali,1
1273,'phoda kumbha' design,3,odisha,unknown,diwali,1
1274,adorning deities,3,odisha,unknown,diwali,1
1275,silk,3,odisha,unknown,diwali,1
1276,jamdani,2,punjab,unknown,diwali,16
1277,flared,3,punjab,unknown,diwali,1
1278,short blouse,3,punjab,unknown,diwali,1
1279,dupatta,3,punjab,unknown,diwali,1
1280,elaborate embroidery,3,punjab,unknown,diwali,1
1281,mirror work,3,punjab,unknown,diwali,1
1282,cotton fabrics,3,rajasthan,unknown,diwali,1
1283,floral motifs,3,rajasthan,unknown,diwali,1
1284,sanganer,3,rajasthan,unknown,diwali,1
1285,intricate detailing,3,rajasthan,unknown,diwali,1
1286,bridal wear,3,rajasthan,unknown,diwali,1
1287,festive garments,3,rajasthan,unknown,diwali,1
1288,gold or silver ribbon,3,rajasthan,unknown,diwali,1
1289,elaborate patterns,3,rajasthan,unknown,diwali,1
1290,sindh region,3,rajasthan,unknown,diwali,1
1291,multiple stages of dyeing and resist printing,3,rajasthan,unknown,diwali,1
1292,intricate geometric and floral patterns,3,rajasthan,unknown,diwali,1
1293,rich textile heritage,3,rajasthan,unknown,diwali,1
1294,saurashtrian community,3,tamil nadu,unknown,diwali,1
1295,distinctive dotted patterns,3,tamil nadu,unknown,diwali,1
1296,lightweight and vibrant appeal,3,tamil nadu,unknown,diwali,1
1297,madurai,3,tamil nadu,unknown,diwali,1
1298,chettinad region,3,tamil nadu,unknown,diwali,1
1299,"bold checks, stripes, contrasting hues",3,tamil nadu,unknown,diwali,1
1300,"durability, vibrant color combinations",3,tamil nadu,unknown,diwali,1
1301,textile heritage,3,tamil nadu,unknown,diwali,1
1302,salem region,3,tamil nadu,unknown,diwali,1
1303,marriages and festivals,3,tamil nadu,unknown,diwali,1
1304,local weaving community,3,tamil nadu,unknown,diwali,1
1305,"arani, tamil nadu",3,tamil nadu,unknown,diwali,1
1306,"rich colors, intricate designs",3,tamil nadu,unknown,diwali,1
1307,tamil nadu's traditional textile repertoire,3,tamil nadu,unknown,diwali,1
1308,traditional weaving techniques,3,tamil nadu,unknown,diwali,1
1309,coimbatore,3,tamil nadu,unknown,diwali,1
1310,quality and comfort,3,tamil nadu,unknown,diwali,1
1311,simple designs,3,tamil nadu,unknown,diwali,1
1312,textile diversity of tamil nadu,3,tamil nadu,unknown,diwali,1
1313,bhavani,3,tamil nadu,unknown,diwali,1
1314,local artisans,3,tamil nadu,unknown,diwali,1
1315,durability and vibrant colors,3,tamil nadu,unknown,diwali,1
1316,coimbatore region,3,tamil nadu,unknown,diwali,1
1317,soft texture and durability,3,tamil nadu,unknown,diwali,1
1318,"hand painting, block printing, brocade weaving",3,tamil nadu,unknown,diwali,1
1319,unique and intricate designs,3,tamil nadu,unknown,diwali,1
1320,tamil nadu's rich textile tradition,3,tamil nadu,unknown,diwali,1
1321,textile craftsmanship,3,tamil nadu,unknown,diwali,1
1322,coimbatore district,3,tamil nadu,unknown,diwali,1
1323,self-designed jacquard pattern,3,tamil nadu,unknown,diwali,1
1324,subtle elegance,3,tamil nadu,unknown,diwali,1
1325,kuruma community,3,telangana,unknown,diwali,1
1326,deccani sheep wool,3,telangana,unknown,diwali,1
1327,pastoral lifestyle,3,telangana,unknown,diwali,1
1328,lambada tribe,3,telangana,unknown,diwali,1
1329,"vibrant threads, mirrors, and beadwork",3,telangana,unknown,diwali,1
1330,cultural richness,3,telangana,unknown,diwali,1
1331,tribal women,3,tripura,unknown,diwali,1
1332,lower garment,3,tripura,unknown,diwali,1
1333,risa,3,tripura,unknown,diwali,1
1334,tripura,3,tripura,unknown,diwali,1
1335,intricate weaving techniques,3,tripura,unknown,diwali,1
1336,vibrant fabrics,3,tripura,unknown,diwali,1
1337,nature-inspired motifs,3,tripura,unknown,diwali,1
1338,"flowers, birds, geometric shapes",3,tripura,unknown,diwali,1
1339,woolen,3,uttarakhand,unknown,diwali,1
1340,blanket and shawl,3,uttarakhand,unknown,diwali,1
1341,weaving,3,uttarakhand,unknown,diwali,1
1342,ringaal,3,uttarakhand,unknown,diwali,1
1343,ringaal weaving,3,uttarakhand,unknown,diwali,1
1344,wild bamboo plant,3,uttarakhand,unknown,diwali,1
1345,"mats, ropes, fabrics",3,uttarakhand,unknown,diwali,1
1346,sustainable weaving,3,uttarakhand,unknown,diwali,1
1347,weaving tradition,3,uttarakhand,unknown,diwali,1
1348,eco-consciousness,3,uttarakhand,unknown,diwali,1
1349,hemp fibers,3,uttarakhand,unknown,diwali,1
1350,durable textiles,3,uttarakhand,unknown,diwali,1
1351,ropes,3,uttarakhand,unknown,diwali,1
1352,rustic fabrics,3,uttarakhand,unknown,diwali,1
1353,sustainable resource utilization,3,uttarakhand,unknown,diwali,1
1354,everyday necessities,3,uttarakhand,unknown,diwali,1
1355,cotton broadcloths,3,uttarakhand,unknown,diwali,1
1356,handloom weaving,3,uttarakhand,unknown,diwali,1
1357,state's cotton tradition,3,uttarakhand,unknown,diwali,1
1358,cotton weaving,3,uttarakhand,unknown,diwali,1
1359,dexterity and hard work,3,uttarakhand,unknown,diwali,1
1360,parts of uttar pradesh,3,uttar pradesh,unknown,diwali,1
1361,regional traditions,3,uttar pradesh,unknown,diwali,1
1362,tanchoi,4,uttar pradesh,unknown,diwali,5
1363,varanasi,3,uttar pradesh,unknown,diwali,1
1364,elaborate designs,3,uttar pradesh,unknown,diwali,1
1365,rich textures,3,uttar pradesh,unknown,diwali,1
1366,west bengal,3,west bengal,unknown,diwali,1
1367,parts of punjab,3,west bengal,unknown,diwali,1
1368,embroidery,3,chandigarh,unknown,diwali,1
1369,hand-spun khaddar fabric,3,chandigarh,unknown,diwali,1
1370,garments and shawls,3,chandigarh,unknown,diwali,1
1371,punjab community,3,chandigarh,unknown,diwali,1
1372,dense embroidery,3,chandigarh,unknown,diwali,1
1373,geometric and floral motifs,3,chandigarh,unknown,diwali,1
1374,special occasions,3,chandigarh,unknown,diwali,1
1375,mughal nobility,3,delhi,unknown,diwali,1
1376,tight-fitting upper body and flared skirt,3,delhi,unknown,diwali,1
1377,luxurious fabrics like silk,3,delhi,unknown,diwali,1
1378,intricate embroidery,3,delhi,unknown,diwali,1
1379,opulence of mughal attire,3,delhi,unknown,diwali,1
1380,gold and silver threads,3,delhi,unknown,diwali,1
1381,garments and textiles,3,delhi,unknown,diwali,1
1382,mughal period,3,delhi,unknown,diwali,1
1383,woven air,3,delhi,unknown,diwali,1
1384,sheer quality,3,delhi,unknown,diwali,1
1385,mughal-era delhi,3,delhi,unknown,diwali,1
1386,felted wool,3,jammu and kashmir,unknown,diwali,1
1387,chain-stitch embroidery,3,jammu and kashmir,unknown,diwali,1
1388,textile traditions,3,jammu and kashmir,unknown,diwali,1
1389,kashmiri artisans,3,jammu and kashmir,unknown,diwali,1
1390,recycled woolen fabrics,3,jammu and kashmir,unknown,diwali,1
1391,rugs or bedspreads,3,jammu and kashmir,unknown,diwali,1
1392,gabba textiles,3,jammu and kashmir,unknown,diwali,1
1393,traditional kashmiri motifs,3,jammu and kashmir,unknown,diwali,1
1394,luxurious texture,3,jammu and kashmir,unknown,diwali,1
1395,hand-knotted artisans,3,jammu and kashmir,unknown,diwali,1
1396,floral and geometric patterns,3,jammu and kashmir,unknown,diwali,1
1397,wool or silk,3,jammu and kashmir,unknown,diwali,1
1398,quality and intricate designs,3,jammu and kashmir,unknown,diwali,1
1399,shawls,3,jammu and kashmir,unknown,diwali,1
1400,birds,3,jammu and kashmir,unknown,diwali,1
1401,blossoms,3,jammu and kashmir,unknown,diwali,1
1402,vines,3,jammu and kashmir,unknown,diwali,1
1403,sambha region,3,jammu and kashmir,unknown,diwali,1
1404,ladakhi artisans,3,ladakh,unknown,diwali,1
1405,local sheep,3,ladakh,unknown,diwali,1
1406,cold climate,3,ladakh,unknown,diwali,1
1407,ladakhi weavers,3,ladakh,unknown,diwali,1
1408,sheep wool,3,ladakh,unknown,diwali,1
1409,decorative purposes,3,ladakh,unknown,diwali,1
1410,functional purposes,3,ladakh,unknown,diwali,1
1411,hand-woven woolen fabric,3,ladakh,unknown,diwali,1
1412,both men and women,3,ladakh,unknown,diwali,1
1413,simple patterns,3,ladakh,unknown,diwali,1
1414,plain,3,ladakh,unknown,diwali,1
1415,yak wool,3,ladakh,unknown,diwali,1
1416,nomadic communities,3,ladakh,unknown,diwali,1
1417,long needle,3,puducherry,unknown,diwali,1
1418,wooden frame,3,puducherry,unknown,diwali,1
1419,saris and garments,3,puducherry,unknown,diwali,1
1420,traditional craftsmanship,3,puducherry,unknown,diwali,1
1421,texture and comfort,3,puducherry,unknown,diwali,1
1422,khadi,3,puducherry,unknown,diwali,1
1423,hand-spun and hand-woven fabric,3,puducherry,unknown,diwali,1
1424,graceful movements and expressive storytelling,3,andhra pradesh,unknown,diwali,1
1425,classical dance,3,andhra pradesh,unknown,diwali,1
1426,expressive storytelling,3,andhra pradesh,unknown,diwali,1
1427,andhra ikshvakus' courts,3,andhra pradesh,unknown,diwali,1
1428,20th century,3,andhra pradesh,unknown,diwali,1
1429,warriors,3,andhra pradesh,unknown,diwali,1
1430,lord shiva,3,andhra pradesh,unknown,diwali,1
1431,devotion,3,andhra pradesh,unknown,diwali,1
1432,religious festivals,3,andhra pradesh,unknown,diwali,1
1433,bonalu festival,3,andhra pradesh,unknown,diwali,1
1434,goddess mahakali,3,andhra pradesh,unknown,diwali,1
1435,moral and philosophical themes,3,andhra pradesh,unknown,diwali,1
1436,'nritya ratnavali' by jayapa senani,3,andhra pradesh,unknown,diwali,1
1437,'nritya ratnavali',3,andhra pradesh,unknown,diwali,1
1438,jayapa senani,3,andhra pradesh,unknown,diwali,1
1439,intricate footwork and rhythms,3,andhra pradesh,unknown,diwali,1
1440,pure dance form,3,andhra pradesh,unknown,diwali,1
1441,dance form,3,andhra pradesh,unknown,diwali,1
1442,in structure,3,andhra pradesh,unknown,diwali,1
1443,yak discovery,3,arunachal pradesh,unknown,diwali,1
1444,monpa community,3,arunachal pradesh,unknown,diwali,1
1445,harmony and prosperity,3,arunachal pradesh,unknown,diwali,1
1446,good harvest,3,arunachal pradesh,unknown,diwali,1
1447,festivals and gatherings,3,arunachal pradesh,unknown,diwali,1
1448,digaru mishmi people,3,arunachal pradesh,unknown,diwali,1
1449,cultural practices of arunachal pradesh,3,arunachal pradesh,unknown,diwali,1
1450,nocte people,3,arunachal pradesh,unknown,diwali,1
1451,nocte culture,3,arunachal pradesh,unknown,diwali,1
1452,wancho people,3,arunachal pradesh,unknown,diwali,1
1453,chham dance,3,arunachal pradesh,unknown,diwali,8
1454,buddhist ritual dance,3,arunachal pradesh,unknown,diwali,1
1455,bihu dance,3,assam,unknown,diwali,7
1456,assamese new year,3,assam,unknown,diwali,1
1457,rongali bihu festival,3,assam,unknown,diwali,1
1458,vibrancy,3,assam,unknown,diwali,1
1459,natural movements,3,assam,unknown,diwali,1
1460,bwisagu festival,3,assam,unknown,diwali,1
1461,assam,1,assam,unknown,diwali,23
1462,unity and joy,3,assam,unknown,diwali,1
1463,sowing festival,3,assam,unknown,diwali,1
1464,deities,3,assam,unknown,diwali,1
1465,rabha dance,4,assam,unknown,diwali,6
1466,community celebrations,3,assam,unknown,diwali,1
1467,assam's cultural heritage,3,assam,unknown,diwali,1
1468,garo tribe,3,assam,unknown,diwali,1
1469,post-harvest season,3,assam,unknown,diwali,1
1470,devotional songs,3,assam,unknown,diwali,1
1471,karbi people,3,assam,unknown,diwali,1
1472,diwali celebrations in assam,3,assam,unknown,diwali,1
1473,thengal kachari dance,3,assam,unknown,diwali,10
1474,sonowal kachari dance,3,assam,unknown,diwali,10
1475,islamic devotional songs and dances,3,assam,unknown,diwali,1
1476,islamic tradition,3,assam,unknown,diwali,1
1477,assam culture,3,assam,unknown,diwali,1
1478,karbi dance,3,assam,unknown,diwali,7
1479,springtime,3,assam,unknown,diwali,1
1480,various communities,3,assam,unknown,diwali,1
1481,arrival of spring,3,assam,unknown,diwali,1
1482,drum-based,3,assam,unknown,diwali,1
1483,harvest season,3,assam,unknown,diwali,1
1484,version_of_bihu_dance,3,assam,unknown,diwali,1
1485,kamrupi folk songs,3,assam,unknown,diwali,1
1486,local life,3,assam,unknown,diwali,1
1487,assamese villagers,3,assam,unknown,diwali,1
1488,religious rituals,3,assam,unknown,diwali,1
1489,assam cultural practice,3,assam,unknown,diwali,1
1490,assamese villages,3,assam,unknown,diwali,1
1491,love and sorrow,3,bihar,unknown,diwali,1
1492,couples,3,bihar,unknown,diwali,1
1493,bihar's culture,3,bihar,unknown,diwali,1
1494,bhikhari thakur,3,bihar,unknown,diwali,1
1495,social issues,3,bihar,unknown,diwali,1
1496,folk theatre,3,bihar,unknown,diwali,1
1497,holi celebrations,3,bihar,unknown,diwali,1
1498,folk dance and song,3,bihar,unknown,diwali,1
1499,people in bihar,3,bihar,unknown,diwali,1
1500,jatra,4,bihar,unknown,diwali,6
1501,boatmen,3,bihar,unknown,diwali,1
1502,boatmen community,3,bihar,unknown,diwali,1
1503,rituals and festivals,3,bihar,unknown,diwali,1
1504,bihar's bihar cultural group,3,bihar,unknown,diwali,1
1505,peacock movements,3,bihar,unknown,diwali,1
1506,joy and festivity,3,bihar,unknown,diwali,1
1507,mythological stories,3,bihar,unknown,diwali,1
1508,tribal martial tradition,3,bihar,unknown,diwali,1
1509,valor and weaponry skills,3,bihar,unknown,diwali,1
1510,mahabharata tales,3,chhattisgarh,unknown,diwali,1
1511,pandavani performances,3,chhattisgarh,unknown,diwali,1
1512,parrot dance,3,chhattisgarh,unknown,diwali,1
1513,goura marriage celebrations,3,chhattisgarh,unknown,diwali,1
1514,abhujmaria tribe,3,chhattisgarh,unknown,diwali,1
1515,blessings for good harvest,3,chhattisgarh,unknown,diwali,1
1516,rural life,3,chhattisgarh,unknown,diwali,1
1517,various aspects,3,chhattisgarh,unknown,diwali,1
1518,rhythmic drum beats,3,chhattisgarh,unknown,diwali,1
1519,tribal performance,3,chhattisgarh,unknown,diwali,1
1520,muria tribe,3,chhattisgarh,unknown,diwali,1
1521,chhattisgarh culture,3,chhattisgarh,unknown,diwali,1
1522,dance and drama,3,chhattisgarh,unknown,diwali,1
1523,rural areas in chhattisgarh,3,chhattisgarh,unknown,diwali,1
1524,folk theatre tradition,3,chhattisgarh,unknown,diwali,1
1525,king bharthari,3,chhattisgarh,unknown,diwali,1
1526,folk traditions,3,chhattisgarh,unknown,diwali,1
1527,nature's beauty,3,chhattisgarh,unknown,diwali,1
1528,phagun month,3,chhattisgarh,unknown,diwali,1
1529,navratri,3,chhattisgarh,unknown,diwali,1
1530,circular movements,3,chhattisgarh,unknown,diwali,1
1531,rain,3,chhattisgarh,unknown,diwali,1
1532,dance and storytelling,3,chhattisgarh,unknown,diwali,1
1533,rural fairs,3,chhattisgarh,unknown,diwali,1
1534,rhythmic clapping,3,chhattisgarh,unknown,diwali,1
1535,vasdeva community,3,chhattisgarh,unknown,diwali,1
1536,mythological tales,3,chhattisgarh,unknown,diwali,1
1537,portuguese-influenced dance,3,goa,unknown,diwali,1
1538,cultural fusion,3,goa,unknown,diwali,1
1539,ten incarnations of lord vishnu,3,goa,unknown,diwali,1
1540,balancing brass lamps,3,goa,unknown,diwali,1
1541,valor,3,goa,unknown,diwali,1
1542,vibrant music,3,goa,unknown,diwali,1
1543,traditional instrumental performance,3,goa,unknown,diwali,1
1544,instrumental performance,3,goa,unknown,diwali,1
1545,parent,3,general,unknown,culturebank,1
1546,inside the store,3,general,unknown,culturebank,1
1547,over other options,3,general,unknown,culturebank,1
1548,american accent,3,general,unknown,culturebank,1
1549,communication,4,general,unknown,culturebank,5
1550,over time,3,general,unknown,culturebank,1
1551,in different contexts,3,general,unknown,culturebank,1
1552,speaking with distinct american accent,3,general,unknown,culturebank,1
1553,settings,4,general,unknown,culturebank,6
1554,"united states, international schools, uk",3,general,unknown,culturebank,1
1555,potty training,4,general,unknown,culturebank,6
1556,family and society,3,general,unknown,culturebank,1
1557,potty training age,3,general,unknown,culturebank,1
1558,approaches to potty training,3,general,unknown,culturebank,1
1559,employee,1,general,unknown,culturebank,36
1560,speaker,3,general,unknown,culturebank,1
1561,audience,5,general,unknown,culturebank,4
1562,good pay,3,general,unknown,culturebank,1
1563,sunshine,3,general,unknown,culturebank,1
1564,scarcity,3,general,unknown,culturebank,1
1565,finding and purchasing eggs,3,general,unknown,culturebank,1
1566,locating eggs,3,general,unknown,culturebank,1
1567,limited availability of eggs,3,general,unknown,culturebank,1
1568,purchasing eggs,3,general,unknown,culturebank,1
1569,united states,1,general,unknown,culturebank,49
1570,heightened fear and anxiety,3,general,unknown,culturebank,1
1571,drug abuse,3,general,unknown,culturebank,1
1572,theft,3,general,unknown,culturebank,1
1573,personal safety,3,general,unknown,culturebank,1
1574,europeans,3,general,unknown,culturebank,8
1575,single country,3,general,unknown,culturebank,1
1576,diverse entities,3,general,unknown,culturebank,1
1577,urgently,3,general,unknown,culturebank,1
1578,if not bagging quickly,3,general,unknown,culturebank,1
1579,when bagging groceries,3,general,unknown,culturebank,1
1580,by bagging urgently,3,general,unknown,culturebank,1
1581,to behave well in public,3,general,unknown,culturebank,1
1582,in public,2,general,unknown,culturebank,13
1583,children's behavior,3,general,unknown,culturebank,1
1584,grocery stores,3,general,unknown,culturebank,1
1585,garbanzo beans,3,general,unknown,culturebank,1
1586,term 'chickpeas',3,general,unknown,culturebank,1
1587,hispanic language,3,general,unknown,culturebank,1
1588,peanut butter,3,general,unknown,culturebank,8
1589,consumed in us,3,general,unknown,culturebank,1
1590,american culture,3,general,unknown,culturebank,1
1591,sandwiches,3,general,unknown,culturebank,1
