source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
4057,4058,resistance to ethnic categorization,rejecting state or ancestry-based categorization,manifests_in,1,culturebank
0,4059,human,communication and language,manifests_in,2,culturebank
4059,4060,communication and language,tone varies by social context,contextualizes,1,culturebank
4060,4061,tone varies by social context,friendly to customer interactions,varies_by,1,culturebank
4060,4062,tone varies by social context,service staff formality,varies_by,1,culturebank
4059,4063,communication and language,empathy and support expression,manifests_in,1,culturebank
4063,4064,empathy and support expression,cultural exchange and miscommunication,influences,1,culturebank
255,4065,community,road safety norms,manifests_in,1,culturebank
4065,4066,road safety norms,right-side driving convention,manifests_in,1,culturebank
4066,4067,right-side driving convention,left lane for passing,contextualizes,1,culturebank
4065,4068,road safety norms,driver learning curve,influences,1,culturebank
0,3566,human,workplace,contextualizes,1,culturebank
3566,4070,workplace,respect and dignity in work,manifests_in,1,culturebank
3566,4071,workplace,work-life balance expectation,manifests_in,1,culturebank
4070,4072,respect and dignity in work,whole person recognition,manifests_in,1,culturebank
4071,4073,work-life balance expectation,expressing workplace frustration,balances,1,culturebank
2942,4074,fast food preference,convenience and speed in eating,originates_from,1,culturebank
2930,4075,american,demand for healthier options,manifests_in,1,culturebank
4075,4076,demand for healthier options,quality concerns in food,balances,1,culturebank
0,4077,human,emotional connection to culture,manifests_in,2,culturebank
4077,2930,emotional connection to culture,american,contextualizes,1,culturebank
2930,4078,american,nostalgia for cultural aspects,originates_from,1,culturebank
4078,4079,nostalgia for cultural aspects,missing american life experiences,manifests_in,1,culturebank
2917,4080,general,teaching and learning exchange,manifests_in,1,culturebank
2917,4081,general,reciprocal teacher-student engagement,manifests_in,1,culturebank
2917,4082,general,emphasis on education importance,manifests_in,1,culturebank
4080,4083,teaching and learning exchange,educational settings,manifests_in,1,culturebank
4082,4081,emphasis on education importance,reciprocal teacher-student engagement,influences,1,culturebank
2930,4084,american,pancake consumption,manifests_in,1,culturebank
2930,4085,american,hotcakes terminology,manifests_in,1,culturebank
4084,4086,pancake consumption,mcdonald's pancakes,manifests_in,1,culturebank
4085,4086,hotcakes terminology,mcdonald's pancakes,manifests_in,1,culturebank
4087,4088,immigration,adapting to local customs,contextualizes,1,culturebank
4089,4088,customs procedures and checks,adapting to local customs,restricts,1,culturebank
4088,4090,adapting to local customs,immigrant adjustment challenges,manifests_in,1,culturebank
2947,4087,cultural exchange,immigration,contextualizes,1,culturebank
0,4091,human,infrastructure development,manifests_in,2,culturebank
4091,2930,infrastructure development,american,contextualizes,1,culturebank
2930,4092,american,underground infrastructure projects,manifests_in,1,culturebank
4092,4093,underground infrastructure projects,tunnels and utilities construction,manifests_in,1,culturebank
4094,4092,cost and feasibility constraints,underground infrastructure projects,restricts,1,culturebank
4095,4092,geographic scale considerations,underground infrastructure projects,contextualizes,1,culturebank
0,4096,human,animal care and transportation,manifests_in,2,culturebank
4096,4097,animal care and transportation,dog transportation practices,contextualizes,1,culturebank
4097,4098,dog transportation practices,dogs in vehicle cabs and cages,manifests_in,1,culturebank
4097,4099,dog transportation practices,dogs in truck beds,manifests_in,1,culturebank
4100,4099,animal welfare legal restrictions,dogs in truck beds,restricts,1,culturebank
2930,4101,american,burger consumption and variety,manifests_in,1,culturebank
4101,4102,burger consumption and variety,traditional burgers,varies_by,1,culturebank
4101,4103,burger consumption and variety,innovative burger options,varies_by,1,culturebank
4101,4104,burger consumption and variety,homemade healthier burgers,varies_by,1,culturebank
227,3013,health,western,varies_by,2,culturebank
3013,4105,western,insurance-based healthcare access,manifests_in,1,culturebank
4105,4106,insurance-based healthcare access,paying for medical services,manifests_in,1,culturebank
4105,4107,insurance-based healthcare access,visiting doctors and clinics,manifests_in,1,culturebank
4105,4108,insurance-based healthcare access,private and public healthcare mix,contextualizes,1,culturebank
2917,4109,general,bar service transaction,manifests_in,1,culturebank
4109,4110,bar service transaction,customer orders and pays,manifests_in,1,culturebank
4109,4111,bar service transaction,bartender mixes and serves,manifests_in,1,culturebank
4109,4112,bar service transaction,free water provision,manifests_in,1,culturebank
2930,4113,american,fruit consumption preferences,manifests_in,1,culturebank
4113,4114,fruit consumption preferences,preference for large fruit sizes,manifests_in,1,culturebank
4113,4115,fruit consumption preferences,taste-based selection behavior,manifests_in,1,culturebank
4113,4116,fruit consumption preferences,sampling before purchase,manifests_in,1,culturebank
342,2930,language,american,varies_by,5,culturebank
2930,4117,american,colloquial expressions,manifests_in,1,culturebank
342,4118,language,regional dialect variation,manifests_in,1,culturebank
4118,4119,regional dialect variation,unique word meanings,manifests_in,1,culturebank
251,4120,recreation,visiting beaches and parks,manifests_in,1,culturebank
4120,4121,visiting beaches and parks,beach access via parking,varies_by,1,culturebank
4120,4122,visiting beaches and parks,walking as free access,varies_by,1,culturebank
3256,4123,work-life balance,health management through time off,contextualizes,1,culturebank
4123,4124,health management through time off,request and take leave for surgery,manifests_in,1,culturebank
4123,4125,health management through time off,extended time off entitlement,manifests_in,1,culturebank
3325,4126,environmental sustainability,plastic reduction practices,contextualizes,1,culturebank
4126,4127,plastic reduction practices,bag charging systems,manifests_in,1,culturebank
4126,4128,plastic reduction practices,reusable bag incentives,manifests_in,1,culturebank
4127,4128,bag charging systems,reusable bag incentives,varies_by,1,culturebank
162,4129,education,college party culture,contextualizes,1,culturebank
4129,4130,college party culture,alcohol consumption in social settings,manifests_in,1,culturebank
4129,4131,college party culture,transition to adulthood,honors,1,culturebank
17,4132,family,parenting styles,contextualizes,1,culturebank
4132,4133,parenting styles,parental responsibility for child behavior,manifests_in,1,culturebank
4133,4134,parental responsibility for child behavior,spoiling children,varies_by,1,culturebank
4133,4135,parental responsibility for child behavior,disciplining children,varies_by,1,culturebank
4136,4132,societal expectations,parenting styles,influences,1,culturebank
4137,4132,personal beliefs about parenting,parenting styles,influences,1,culturebank
63,3399,tradition,european,contextualizes,1,culturebank
3399,4138,european,sunday rest and closure norms,manifests_in,1,culturebank
4138,4139,sunday rest and closure norms,shops closed on sunday,manifests_in,1,culturebank
4140,4141,migration and cultural adaptation,adapt to local shopping hours,manifests_in,1,culturebank
4141,4142,adapt to local shopping hours,stock up before sunday closure,manifests_in,1,culturebank
4138,4142,sunday rest and closure norms,stock up before sunday closure,influences,1,culturebank
2917,4143,general,restaurant service norms,manifests_in,1,culturebank
4143,4144,restaurant service norms,automatic ice service,manifests_in,1,culturebank
4144,4145,automatic ice service,ice customization requests,balances,1,culturebank
342,4146,language,peer communication,manifests_in,1,culturebank
4146,4147,peer communication,active listening and questioning,manifests_in,1,culturebank
4146,4148,peer communication,direct and assertive expression,manifests_in,1,culturebank
4148,4149,direct and assertive expression,humor and sarcasm in dialogue,manifests_in,1,culturebank
4148,4150,direct and assertive expression,preference for directness,manifests_in,1,culturebank
2917,4151,general,egg preparation preferences,manifests_in,1,culturebank
4151,4152,egg preparation preferences,"over easy, medium, scrambled",manifests_in,1,culturebank
2917,4153,general,customer-server communication,manifests_in,1,culturebank
4153,4154,customer-server communication,server inquiry about preferences,manifests_in,1,culturebank
4155,4156,romantic partnership,financial role division,contextualizes,1,culturebank
4156,4157,financial role division,husband as income provider,manifests_in,1,culturebank
4156,4158,financial role division,wife manages household finances,manifests_in,1,culturebank
4159,4156,preference for financial security,financial role division,influences,1,culturebank
2930,4160,american,communication technology preference,manifests_in,1,culturebank
4160,4161,communication technology preference,whatsapp avoidance,manifests_in,1,culturebank
4160,4162,communication technology preference,free communication methods,manifests_in,1,culturebank
2947,4163,cultural exchange,american society,contextualizes,1,culturebank
4163,4164,american society,diverse lived experiences,manifests_in,1,culturebank
4163,4165,american society,varied perceptions of america,influences,1,culturebank
4164,4166,diverse lived experiences,positive experiences,manifests_in,1,culturebank
4165,4167,varied perceptions of america,dissatisfaction,manifests_in,1,culturebank
4165,4168,varied perceptions of america,appreciation of uniqueness,manifests_in,1,culturebank
4167,4168,dissatisfaction,appreciation of uniqueness,balances,1,culturebank
2930,4169,american,salad consumption practices,manifests_in,1,culturebank
4169,4170,salad consumption practices,diverse salad types,manifests_in,1,culturebank
4169,4171,salad consumption practices,salad dressing varieties,manifests_in,1,culturebank
4172,4173,thermal comfort adaptation,air conditioning use,manifests_in,1,culturebank
4174,4175,energy conservation,ac usage restrictions,manifests_in,1,culturebank
4172,4174,thermal comfort adaptation,energy conservation,balances,1,culturebank
0,4176,human,american midwest,contextualizes,1,culturebank
4176,4177,american midwest,energy conservation practice,manifests_in,1,culturebank
4177,4178,energy conservation practice,outdoor clothesline drying,manifests_in,1,culturebank
4179,4180,household efficiency,wrinkle reduction without heat,manifests_in,1,culturebank
4177,4179,energy conservation practice,household efficiency,balances,1,culturebank
3068,4181,social norms,perception of normalcy,contextualizes,1,culturebank
4181,4182,perception of normalcy,behavior ethnocentrism,manifests_in,1,culturebank
4182,2960,behavior ethnocentrism,surprise at cultural differences,manifests_in,1,culturebank
4181,4183,perception of normalcy,cultural relativism,balances,1,culturebank
3021,2930,social norms and etiquette,american,varies_by,2,culturebank
2930,4184,american,customer service expectations,manifests_in,1,culturebank
4184,4185,customer service expectations,friendly and helpful service,manifests_in,1,culturebank
4184,4186,customer service expectations,high-quality service regardless of price,manifests_in,1,culturebank
0,4187,human,household flooring preferences,manifests_in,2,culturebank
4187,4188,household flooring preferences,hardwood and tile over carpet,contextualizes,1,culturebank
4187,4189,household flooring preferences,avoid carpet in bathrooms,contextualizes,1,culturebank
4189,4190,avoid carpet in bathrooms,bathroom floor material selection,manifests_in,1,culturebank
4189,4191,avoid carpet in bathrooms,rinsing soap in bathrooms,influences,1,culturebank
0,4192,human,food and dining,manifests_in,2,culturebank
4192,2930,food and dining,american,contextualizes,1,culturebank
2930,4193,american,coffee consumption preferences,manifests_in,1,culturebank
4193,4194,coffee consumption preferences,espresso cup usage,manifests_in,1,culturebank
4193,4195,coffee consumption preferences,coffee and espresso distinction,contextualizes,1,culturebank
342,2695,language,emotional expression,contextualizes,1,culturebank
2695,4197,emotional expression,digital communication,manifests_in,1,culturebank
4197,4198,digital communication,emojis,manifests_in,1,culturebank
4197,4199,digital communication,slang and profanity,manifests_in,1,culturebank
2930,4200,american,preference for credit card use,manifests_in,1,culturebank
4200,4201,preference for credit card use,credit card over cash transactions,manifests_in,1,culturebank
4200,4202,preference for credit card use,varying authentication methods,influences,1,culturebank
4202,4203,varying authentication methods,pin codes and signatures,manifests_in,1,culturebank
342,4204,language,architectural terminology,manifests_in,1,culturebank
4204,4205,architectural terminology,ground floor naming convention,manifests_in,1,culturebank
4205,4206,ground floor naming convention,ground floor terminology varies by region,varies_by,1,culturebank
4207,4205,building type influences floor naming,ground floor naming convention,influences,1,culturebank
2930,4208,american,diner dining etiquette,manifests_in,1,culturebank
4208,4209,diner dining etiquette,ordering and tipping,manifests_in,1,culturebank
4208,4210,diner dining etiquette,chugging water,manifests_in,1,culturebank
2930,4211,american,diner nostalgia,manifests_in,1,culturebank
4211,4208,diner nostalgia,diner dining etiquette,influences,1,culturebank
17,4212,family,in-law relationships,manifests_in,1,culturebank
4212,4213,in-law relationships,mother-in-law and child-in-law dynamic,manifests_in,1,culturebank
4213,4214,mother-in-law and child-in-law dynamic,expressing love and acceptance,manifests_in,1,culturebank
4213,4215,mother-in-law and child-in-law dynamic,navigating disagreement and conflict,manifests_in,1,culturebank
4214,4215,expressing love and acceptance,navigating disagreement and conflict,balances,1,culturebank
2930,4216,american,cursive writing practices,manifests_in,1,culturebank
4216,4217,cursive writing practices,american cursive style,manifests_in,1,culturebank
4216,4218,cursive writing practices,cursive readability decline,contextualizes,1,culturebank
4216,4219,cursive writing practices,age and regional cursive variation,varies_by,1,culturebank
2930,4220,american,eating large portions,manifests_in,1,culturebank
4220,4221,eating large portions,clothing strain from eating,manifests_in,1,culturebank
0,4222,human,workplace economics,manifests_in,2,culturebank
4222,4223,workplace economics,financial stability through employment,contextualizes,1,culturebank
4223,4224,financial stability through employment,hard work and budgeting practices,influences,1,culturebank
4223,4225,financial stability through employment,extended work hours,manifests_in,1,culturebank
4223,4226,financial stability through employment,geographic mobility for employment,manifests_in,1,culturebank
4224,4227,hard work and budgeting practices,workplace productivity conditioning,manifests_in,1,culturebank
255,2930,community,american,manifests_in,2,culturebank
2930,3679,american,individualism and self-reliance,manifests_in,1,culturebank
2930,4228,american,personal freedom and autonomy,manifests_in,1,culturebank
4229,4228,move away from tribal traditions,personal freedom and autonomy,influences,1,culturebank
3679,4230,individualism and self-reliance,emphasis on personal success,manifests_in,1,culturebank
0,4231,human,substance use norms,manifests_in,2,culturebank
4231,2930,substance use norms,american,varies_by,1,culturebank
2930,4232,american,drug abuse despite restrictions,manifests_in,1,culturebank
4232,4233,drug abuse despite restrictions,illegal substance use,manifests_in,1,culturebank
4232,4234,drug abuse despite restrictions,over-the-counter substance misuse,manifests_in,1,culturebank
4235,4232,legal restrictions on drugs,drug abuse despite restrictions,restricts,1,culturebank
204,2930,communication,american,contextualizes,1,culturebank
2930,4236,american,open personal expression,manifests_in,1,culturebank
4236,4237,open personal expression,sharing political views,manifests_in,1,culturebank
4236,4238,open personal expression,discussing mental health,manifests_in,1,culturebank
255,4239,community,cultural identity formation,contextualizes,1,culturebank
4239,4240,cultural identity formation,learning and defining differences,manifests_in,1,culturebank
4239,4241,cultural identity formation,cultural blending and plurality,manifests_in,1,culturebank
4240,4242,learning and defining differences,creating cultural quirks,influences,1,culturebank
4241,4243,cultural blending and plurality,diverse cultural landscape,manifests_in,1,culturebank
2930,4244,american,disaster-resistant construction,manifests_in,1,culturebank
4244,4245,disaster-resistant construction,reinforced house structures,manifests_in,1,culturebank
4244,4246,disaster-resistant construction,tornado and hurricane awareness,balances,1,culturebank
2930,4247,american,vehicle communication norms,manifests_in,1,culturebank
4247,4248,vehicle communication norms,yelling in cars,manifests_in,1,culturebank
3055,4249,consumer behavior,german,varies_by,1,culturebank
4250,4251,efficient checkout preference,self-bagging groceries,manifests_in,1,culturebank
4250,4252,efficient checkout preference,orderly queue waiting,manifests_in,1,culturebank
4249,4250,german,efficient checkout preference,contextualizes,1,culturebank
4249,4253,german,willingness to try new foods,contextualizes,1,culturebank
2930,4254,american,southern american,varies_by,1,culturebank
2930,4255,american,breakfast tradition,manifests_in,1,culturebank
4255,4256,breakfast tradition,chicken and waffles,manifests_in,1,culturebank
4256,4257,chicken and waffles,waffle house dining,manifests_in,1,culturebank
2930,4260,american,thriftiness as value,manifests_in,1,culturebank
4260,4259,thriftiness as value,taking leftovers home,manifests_in,1,culturebank
4260,4258,thriftiness as value,food waste prevention,influences,1,culturebank
0,4261,human,comfort practices,manifests_in,2,culturebank
4261,4262,comfort practices,bringing blankets to public spaces,manifests_in,1,culturebank
4262,4263,bringing blankets to public spaces,blanket use in movie theaters,manifests_in,1,culturebank
4262,4264,bringing blankets to public spaces,thermal comfort in public settings,influences,1,culturebank
3610,2917,time management,general,contextualizes,1,culturebank
2917,4265,general,military timekeeping practice,manifests_in,1,culturebank
4265,4266,military timekeeping practice,24-hour format usage,manifests_in,1,culturebank
4265,4267,military timekeeping practice,military alphabet communication,manifests_in,1,culturebank
2930,4268,american,museum participation and access,manifests_in,1,culturebank
4268,4269,museum participation and access,visiting free or fee-based museums,manifests_in,1,culturebank
2930,2486,american,cultural heritage preservation,manifests_in,1,culturebank
2486,4270,cultural heritage preservation,washington d.c. museum culture,manifests_in,1,culturebank
4271,4274,bulk shopping practices,costco bulk purchasing,manifests_in,1,culturebank
4272,4274,wholesale club membership,costco bulk purchasing,manifests_in,1,culturebank
4273,4271,unwritten shopping rules,bulk shopping practices,contextualizes,1,culturebank
4275,4271,product brand preference,bulk shopping practices,influences,1,culturebank
0,4276,human,geography and scale perception,manifests_in,2,culturebank
4276,2930,geography and scale perception,american,contextualizes,1,culturebank
4276,3399,geography and scale perception,european,contextualizes,1,culturebank
4277,4278,awe at territorial vastness,comparative geographic amazement,manifests_in,1,culturebank
4278,4279,comparative geographic amazement,us size versus european countries,manifests_in,1,culturebank
2930,4280,american,medical response to minor issues,manifests_in,1,culturebank
4280,4281,medical response to minor issues,use of comas despite risk,manifests_in,1,culturebank
3021,4282,social norms and etiquette,respectful and polite interactions,contextualizes,1,culturebank
4282,4283,respectful and polite interactions,practicing politeness and kindness,manifests_in,1,culturebank
4282,4284,respectful and polite interactions,honesty and good manners,manifests_in,1,culturebank
4282,4285,respectful and polite interactions,avoiding rudeness,manifests_in,1,culturebank
342,4286,language,social media communication,manifests_in,1,culturebank
4286,4287,social media communication,self-expression and validation,manifests_in,1,culturebank
4286,4288,social media communication,playful language use,manifests_in,1,culturebank
4287,4289,self-expression and validation,sharing personal thoughts online,manifests_in,1,culturebank
4288,4290,playful language use,celebrating differences,manifests_in,1,culturebank
0,4291,human,sustainability,manifests_in,2,culturebank
4291,2917,sustainability,general,contextualizes,1,culturebank
2917,4292,general,water conservation practice,manifests_in,1,culturebank
4292,4293,water conservation practice,reduce water usage,manifests_in,1,culturebank
4292,4294,water conservation practice,turn off water during activities,manifests_in,1,culturebank
4292,4295,water conservation practice,adjust water temperature,manifests_in,1,culturebank
2930,4296,american,consumption of processed foods,manifests_in,1,culturebank
4296,4297,consumption of processed foods,high sugar and additive tolerance,contextualizes,1,culturebank
4298,4297,stricter food regulations,high sugar and additive tolerance,balances,1,culturebank
0,4299,human,time management and punctuality,manifests_in,2,culturebank
4299,2930,time management and punctuality,american,contextualizes,1,culturebank
2930,4300,american,12-hour clock preference,manifests_in,1,culturebank
2930,4301,american,hospital and workplace time systems,manifests_in,1,culturebank
4301,4302,hospital and workplace time systems,clock format usage in institutions,manifests_in,1,culturebank
0,4303,human,military service,manifests_in,2,culturebank
4303,2930,military service,american,contextualizes,1,culturebank
4304,4305,joining military for benefits,healthcare and education access,manifests_in,1,culturebank
4306,4304,sacrifice for family welfare,joining military for benefits,balances,1,culturebank
4307,4304,military rank structure,joining military for benefits,influences,1,culturebank
2930,4308,american,name change practices,manifests_in,1,culturebank
4308,4309,name change practices,marital name changes,manifests_in,1,culturebank
4308,4310,name change practices,surname creation,manifests_in,1,culturebank
4308,4311,name change practices,bureaucratic requirements,contextualizes,1,culturebank
0,4312,human,workplace appearance norms,manifests_in,2,culturebank
4312,4313,workplace appearance norms,dressing for comfort and professionalism,contextualizes,1,culturebank
4313,4316,dressing for comfort and professionalism,casual to formal dress codes,manifests_in,1,culturebank
4314,4316,dress code formality spectrum,casual to formal dress codes,manifests_in,1,culturebank
4315,4317,safety-driven attire requirements,protective clothing in workplace,manifests_in,1,culturebank
4314,4315,dress code formality spectrum,safety-driven attire requirements,balances,1,culturebank
2930,4318,american,capitalist exchange norms,manifests_in,1,culturebank
4318,4319,capitalist exchange norms,payment for goods and services,influences,1,culturebank
4319,4320,payment for goods and services,paying upfront,varies_by,1,culturebank
4319,4321,payment for goods and services,paying after receipt,varies_by,1,culturebank
170,4322,economy,american urban,contextualizes,1,culturebank
4322,4323,american urban,housing cost management,manifests_in,1,culturebank
4323,4324,housing cost management,shared housing arrangements,manifests_in,1,culturebank
4323,4325,housing cost management,comparative rent shopping,manifests_in,1,culturebank
4327,4326,geographic cost variation,nostalgia for affordable housing,influences,1,culturebank
4323,4327,housing cost management,geographic cost variation,varies_by,1,culturebank
2983,4328,beverage consumption preferences,carbonated water consumption,manifests_in,1,culturebank
2930,4329,american,digital financial transaction preference,manifests_in,1,culturebank
4331,4329,security and convenience priority,digital financial transaction preference,influences,1,culturebank
4329,4330,digital financial transaction preference,mobile banking and transfers,manifests_in,1,culturebank
4329,4332,digital financial transaction preference,bank account preference over third-party apps,manifests_in,1,culturebank
2994,2917,politics,general,contextualizes,1,culturebank
2917,4333,general,hold leaders accountable,manifests_in,1,culturebank
4333,4334,hold leaders accountable,react to political scandals,manifests_in,1,culturebank
4333,4335,hold leaders accountable,express opinions on corruption,manifests_in,1,culturebank
2921,2922,migration,cultural adaptation,contextualizes,1,culturebank
2922,4336,cultural adaptation,emotional response to relocation,manifests_in,1,culturebank
4336,4337,emotional response to relocation,excitement and homesickness mix,manifests_in,1,culturebank
4336,4338,emotional response to relocation,language barriers abroad,influences,1,culturebank
2922,4339,cultural adaptation,cultural differences navigation,manifests_in,1,culturebank
2922,4340,cultural adaptation,comparative treatment perception,contextualizes,1,culturebank
2930,4341,american,gun violence concerns,manifests_in,1,culturebank
2930,4342,american,healthcare access safety,manifests_in,1,culturebank
4341,4343,gun violence concerns,crime perception and safety,influences,1,culturebank
4343,3875,crime perception and safety,gun ownership debate,contextualizes,1,culturebank
0,4345,human,sport terminology,manifests_in,2,culturebank
4349,4346,british colonial influence,prefer 'soccer' terminology,influences,1,culturebank
4350,4347,introduced 'soccer' term,use of word 'soccer',originates_from,1,culturebank
4346,4348,prefer 'soccer' terminology,american football food culture,contextualizes,1,culturebank
2917,4351,general,monetary transaction norms,manifests_in,1,culturebank
4351,4352,monetary transaction norms,explicit menu pricing,manifests_in,1,culturebank
4351,4353,monetary transaction norms,tax transparency variation,varies_by,1,culturebank
4352,4354,explicit menu pricing,unexpected charges experience,balances,1,culturebank
2930,4355,american,questioning educational rigor,manifests_in,1,culturebank
2930,4356,american,critical discourse on schools,manifests_in,1,culturebank
4355,4357,questioning educational rigor,public debate about system standards,manifests_in,1,culturebank
2930,4358,american,work-life balance norm,manifests_in,1,culturebank
4358,4359,work-life balance norm,paid holidays and flexible vacation,manifests_in,1,culturebank
4358,4360,work-life balance norm,off-hours non-contact expectation,manifests_in,1,culturebank
4359,4361,paid holidays and flexible vacation,variable holiday allowance,varies_by,1,culturebank
4359,4360,paid holidays and flexible vacation,off-hours non-contact expectation,balances,1,culturebank
255,4362,community,greeting etiquette,manifests_in,1,culturebank
4362,4363,greeting etiquette,casual greetings with strangers,manifests_in,1,culturebank
4363,4364,casual greetings with strangers,how are you,manifests_in,1,culturebank
4363,4365,casual greetings with strangers,you alright,manifests_in,1,culturebank
4366,4363,expectation of brevity,casual greetings with strangers,contextualizes,1,culturebank
1,4367,food,hand eating practice,contextualizes,1,culturebank
4367,4369,hand eating practice,eating finger foods by hand,manifests_in,1,culturebank
4368,4367,cleanliness during meals,hand eating practice,balances,1,culturebank
4370,4367,table manners etiquette,hand eating practice,contextualizes,1,culturebank
3021,4371,social norms and etiquette,smoking etiquette and regulation,contextualizes,1,culturebank
3399,4371,european,smoking etiquette and regulation,originates_from,1,culturebank
3606,4373,french,cigarette smoke discomfort,manifests_in,1,culturebank
4371,4372,smoking etiquette and regulation,smoking considered rude or unhealthy,manifests_in,1,culturebank
0,4374,human,workplace culture,manifests_in,2,culturebank
4374,4375,workplace culture,job interview process,contextualizes,1,culturebank
4375,4376,job interview process,mutual evaluation and assessment,manifests_in,1,culturebank
4376,4377,mutual evaluation and assessment,answering and asking questions,manifests_in,1,culturebank
4376,4378,mutual evaluation and assessment,sharing personal information,manifests_in,1,culturebank
4375,4379,job interview process,unusual or creative questioning,manifests_in,1,culturebank
4375,4380,job interview process,interview anxiety,influences,1,culturebank
2930,4381,american,rite of passage in schooling,manifests_in,1,culturebank
4381,4382,rite of passage in schooling,pen license achievement,manifests_in,1,culturebank
255,4383,community,state-based jurisdictions,varies_by,1,culturebank
4383,4384,state-based jurisdictions,traffic rules and etiquette,contextualizes,1,culturebank
4384,4385,traffic rules and etiquette,turning on red lights,manifests_in,1,culturebank
4385,4386,turning on red lights,right turns on red allowed,varies_by,1,culturebank
4385,4387,turning on red lights,left turns on red prohibited,varies_by,1,culturebank
4389,4390,profit prioritization,expensive healthcare systems,manifests_in,1,culturebank
4388,4389,american capitalist values,profit prioritization,manifests_in,1,culturebank
4389,4391,profit prioritization,wellness and fitness focus,influences,1,culturebank
2930,4392,american,capitalism as economic norm,manifests_in,1,culturebank
4392,4393,capitalism as economic norm,influence on daily life and business,manifests_in,1,culturebank
4392,4394,capitalism as economic norm,mixed societal attitudes toward capitalism,contextualizes,1,culturebank
4394,4395,mixed societal attitudes toward capitalism,"acceptance, surprise, and critique",manifests_in,1,culturebank
2917,4396,general,frequent use of apologies,manifests_in,1,culturebank
4396,4397,frequent use of apologies,saying sorry as politeness,manifests_in,1,culturebank
4396,4398,frequent use of apologies,apologizing for minor actions,manifests_in,1,culturebank
4399,4396,relationship closeness,frequent use of apologies,varies_by,1,culturebank
63,4400,tradition,national independence commemoration,contextualizes,1,culturebank
4400,4401,national independence commemoration,4th of july celebration,manifests_in,1,culturebank
4400,2991,national independence commemoration,patriotic expression,influences,1,culturebank
2991,4402,patriotic expression,fireworks and parades,manifests_in,1,culturebank
2991,4403,patriotic expression,flag displays,manifests_in,1,culturebank
2930,4404,american,mayonnaise use and preparation,manifests_in,1,culturebank
4404,4405,mayonnaise use and preparation,mayonnaise as condiment,manifests_in,1,culturebank
4404,4406,mayonnaise use and preparation,mayonnaise in salad dressing,manifests_in,1,culturebank
4404,4407,mayonnaise use and preparation,homemade mayonnaise,manifests_in,1,culturebank
4407,4408,homemade mayonnaise,citrus juice substitution,contextualizes,1,culturebank
2930,4409,american,weather discussion as social ritual,manifests_in,1,culturebank
4409,4410,weather discussion as social ritual,colorful emotional language about weather,manifests_in,1,culturebank
2930,4411,american,naming practices and conventions,manifests_in,1,culturebank
4411,4412,naming practices and conventions,shortened names,manifests_in,1,culturebank
4411,4413,naming practices and conventions,dual last names,manifests_in,1,culturebank
4411,4414,naming practices and conventions,personal preference in naming,influences,1,culturebank
63,4415,tradition,honoring military sacrifice,contextualizes,1,culturebank
4415,4416,honoring military sacrifice,memorial day observance,manifests_in,1,culturebank
63,4417,tradition,summer season marker,balances,1,culturebank
4415,4418,honoring military sacrifice,mixed civilian-military sentiment,influences,1,culturebank
204,4419,communication,healthcare provider interaction,contextualizes,1,culturebank
4419,4420,healthcare provider interaction,open dialogue in medical settings,manifests_in,1,culturebank
4420,4421,open dialogue in medical settings,patient asks questions,manifests_in,1,culturebank
4420,4422,open dialogue in medical settings,patient provides medical information,manifests_in,1,culturebank
4419,4423,healthcare provider interaction,privacy and billing awareness,contextualizes,1,culturebank
0,4424,human,migration and settlement,manifests_in,2,culturebank
4424,4249,migration and settlement,german,contextualizes,1,culturebank
4249,4425,german,adapting to new environment,manifests_in,1,culturebank
4249,4426,german,expressing homesickness,manifests_in,1,culturebank
4249,4427,german,preference for rural settings,manifests_in,1,culturebank
4426,4428,expressing homesickness,balancing home attachment with local integration,influences,1,culturebank
4425,4428,adapting to new environment,balancing home attachment with local integration,influences,1,culturebank
3055,4429,consumer behavior,bulk shopping preference,manifests_in,1,culturebank
3055,4430,consumer behavior,reduce shopping frequency,manifests_in,1,culturebank
4431,4429,cost minimization,bulk shopping preference,influences,1,culturebank
4432,4430,shopping as time burden,reduce shopping frequency,influences,1,culturebank
4433,4431,perceived high prices,cost minimization,influences,1,culturebank
2930,4434,american,national identity formation,manifests_in,1,culturebank
4434,4435,national identity formation,born and raised in us,originates_from,1,culturebank
4434,4436,national identity formation,express national pride,manifests_in,1,culturebank
2930,4437,american,tuna salad preparation,manifests_in,1,culturebank
4437,4438,tuna salad preparation,tuna fish celery mayo mix,manifests_in,1,culturebank
3390,4439,british,tuna salad variation,manifests_in,1,culturebank
2917,4440,general,fear of safety threats,manifests_in,1,culturebank
4440,4441,fear of safety threats,paranoia about security,manifests_in,1,culturebank
0,4442,human,cross-cultural interaction,manifests_in,1,culturebank
4442,4443,cross-cultural interaction,negative stereotyping,contextualizes,1,culturebank
4443,4444,negative stereotyping,rudeness and impoliteness,manifests_in,1,culturebank
4442,4445,cross-cultural interaction,cultural misunderstandings,influences,1,culturebank
0,4446,human,respect and kindness,manifests_in,2,culturebank
4446,2978,respect and kindness,united states,contextualizes,1,culturebank
4447,4446,societal norms,respect and kindness,influences,1,culturebank
4448,4446,individual values influence,respect and kindness,influences,1,culturebank
4449,4450,evolved respect practices,treating people with basic respect,manifests_in,1,culturebank
